Group,ADM,,,ARO,,,AUS,,,IND,,,JAP,,
gene-LOC107276608,0.002308027569239,0.004982165779915,0.463257882454215,0.000512928655066,0.001414780252523,0.362550052667799,0.000752583666821,0.002478985942697,0.303585290202351,0.00054510975026,0.002032703986349,0.268169764963741,0.000101344000286,NA,0.586607224767412
gene-LOC107276614,0.000774029219603,0.00310337063252,0.249415655188617,0.000130779905005,NA,NA,0.00031956255437,NA,0.332200778302352,0.000594694148308,0.00381050150509,0.156067160061076,0.000344574255752,NA,0.406941277178564
gene-LOC107276625,0.005018325646209,0.026231112317298,0.191311965177304,0.001452271216896,0.006317506034344,0.229880463746392,0.012703127879421,0.051400033826986,0.247142403099973,0.008672554546488,0.044394998466646,0.195349810700042,0.006068886106299,0.032967536349681,0.184086734353692
gene-LOC107276638,0.001485059113153,0.003180530899817,0.466921768701843,0.001027551992041,0.001045324622295,0.98299797988606,0.000403303279552,NA,0.563823537540522,0.000602375526477,0.002692435143326,0.223728890172415,0.001737513470622,0.002679609490384,0.648420404860337
gene-LOC107276639,0.001100964049289,NA,NA,0,NA,NA,0.001680229266532,NA,NA,0.000162926270146,NA,NA,0.000495280010091,NA,NA
gene-LOC107276640,0.001503027360521,0.001171656331501,1.28282271866889,4.07950964294092E-05,0.001318411600632,0.030942610342506,0.00149109706076,NA,NA,0.000462478881638,0.001414269038687,0.327009125553351,0,0.001627734605719,0
gene-LOC107276642,0.0025217665742,0.002412455640058,1.04531106492789,0.001410040405856,NA,NA,0.001970087547788,0.001430889442748,1.37682722992485,0.00189075223945,0.001802509648048,1.04895540586811,0.002951196393157,0.002768841213357,1.06585974627962
gene-LOC107276643,0.008364978056159,0.012535267316196,0.667315490380542,0.003332451054371,0.00510314554819,0.653019010118708,0.005786780880801,0.021849966029073,0.264841642000777,0.003789044875854,0.011668175304779,0.324733283215424,0.000190471694197,NA,NA
gene-LOC107276664,0.001725761347195,0.001434341019628,1.20317366900875,5.76146110653659E-05,NA,0.101965497591,0.000490908046106,NA,0.519621854458398,0.000555243033743,0.001925256947754,0.288399444235513,0.001745830372998,NA,NA
gene-LOC107276686,0.00115601151688,0.001624655569957,0.711542519077163,0,NA,NA,0.000821711566543,NA,NA,0.001309346734094,0.002460732720899,0.532096282937821,7.07433799010197E-05,NA,NA
gene-LOC107276702,0.001827813192478,0.011547903453594,0.158280955484506,0,NA,0,0.000803783935043,0.003061111919089,0.262579074626566,0.001021313570512,0.003571265097361,0.285980889871868,9.85739944741693E-05,NA,0.105952826656683
gene-LOC107276705,0.000945967157747,0.006655397710033,0.142135331194585,0.000413733040027,0.002003676049463,0.206486991815917,0.000568042870276,0.00370433236269,0.15334554641934,0.000686437146056,0.008028209337702,0.085503144870946,0.001064217994025,0.008232929341722,0.129263588918741
gene-LOC107276711,0.007802582258762,0.014364957380309,0.543167797313281,0.003076472946618,0.006430998456732,0.478381851172389,0.007054075591686,0.015052503317837,0.468631392582188,0.007351719841408,0.014774373298,0.497599437426063,0.007367251071195,0.009966343676831,0.73921302637014
gene-LOC107276713,0.001483633392149,0.002574892205418,0.576192428182694,0.00099613477197,0.002068983282646,0.481461005666255,0.001955267460184,0.001387541032913,1.40916009963254,0.000600662205811,0.001002168242506,0.599362642253164,0.001266385622865,0.002597590098175,0.487523271571703
gene-LOC107276718,0.001634266378253,0.005181932305585,0.31537779381859,0.000806868920703,0.002402315684134,0.335871312014314,0.000516107233275,NA,0.846775880062963,0.000137620597216,NA,0.50387919181286,0.000877022882921,0.002454998240822,0.357239719498541
gene-LOC107276721,0.002820420002308,0.002519952426527,1.11923541596158,0.000102071049957,NA,NA,0.001432549850345,NA,NA,0.00152679474051,0.002061033335915,0.74079090032356,0.000916827884665,NA,NA
gene-LOC107276722,0.004704060030338,0.008080636928218,0.582139758551876,0.002225701209198,0.003111154841873,0.715393904296364,0.001847630285356,0.00252885462496,0.73061941446528,0.003345510629326,0.004293953225501,0.7791213489373,0.002672737301996,0.004769213090936,0.560414737407202
gene-LOC107276726,0.000669314103936,0.003332921861499,0.200819020591918,0.000451093112598,NA,NA,6.30358977315294E-05,NA,NA,0.000495830598082,0.00167322413406,0.296332444643281,0,0.003971997282503,0
gene-LOC107276728,0.001184744570716,0.001614910744322,0.733628514691479,0.001178594194463,0.002495406747698,0.472305445014367,0.001292138639276,0.002052232912568,0.629625726866813,0.001521888214808,0.003712803905365,0.409902664832065,0.0006764823477,NA,1.41881849485074
gene-LOC107276731,0.00361174956984,0.007979664508249,0.452619225545916,0.002056614850648,0.001642331141493,1.25225345771486,0.002912198954474,NA,NA,0.000883663303406,0.001288036627344,0.686054483736177,0.001941844741,0.006185059820362,0.313957309613616
gene-LOC107276733,0.004503501654301,0.003209451069244,1.40319997318496,0.004397762179649,0.006892999584505,0.638004126611958,0.003381066006626,0.004709895648674,0.717864313528433,0.003231493861812,0.001423864037826,NA,0.00432477774656,0.006051705811183,0.714637803207211
gene-LOC107276737,0.001471691260826,0.005266513874737,0.27944315648446,1.32813883477953E-05,NA,0.313263679829997,0.000472536462,NA,0.979025724742773,0.000826957447107,0.001001166545824,0.825993887386462,0.000268316480522,NA,0.534144822568814
gene-LOC107276739,0.000107428381079,0.00273438668941,0.039287925696594,8.43881856540085E-05,0.001732651045875,0.048704663212435,0.000469686875416,0.003462309602897,0.135657098667152,0.000374194981124,0.003130143340216,0.119545637516353,0.00016655562958,0.002752341622527,0.060514155734539
gene-LOC107276756,0.002938180551195,NA,NA,0.000967574128663,NA,NA,0.002778709392804,NA,NA,0.001498213501782,NA,NA,0.001978191085923,NA,NA
gene-LOC107276777,0.000741655928006,NA,NA,2.54451307561657E-05,NA,NA,0.001653088732717,NA,NA,0.001043322462529,NA,NA,0.000274084284192,NA,0.889390990924025
gene-LOC107276778,0.00860454948683,NA,14.9329198475512,0.005307185704227,0.004720936886451,1.12418060903525,0.003969970263737,0.002789391736197,1.42323869832234,0.004063101566365,0.002568832477871,1.5816919169957,0.002235567338592,NA,NA
gene-LOC107276786,0.003070973836856,0.003523806046731,0.871493435259884,0.001746318934112,0.004496628710546,0.388361825386275,0.003506590943514,0.012546818080477,0.27948049625191,0.002073529685357,0.005423152556325,0.382347659192897,0.000806591867335,0.00200620969668,0.402047636730147
gene-LOC107276791,0.000609224674655,NA,0.880748744563134,4.29528033128727E-05,NA,NA,0.00017180747614,NA,NA,0.000800023418901,NA,0.869248108514486,0.000844462937078,NA,NA
gene-LOC107276811,0.002111745512958,0.005963242862478,0.354127034846389,0.007186412425431,0.008348289490857,0.860824535768855,0.006169233702027,0.006822917655097,0.9041929001472,0.000649934820875,0.002452424282537,0.265017283307489,0.00033381402553,0.001349724583227,0.247320104915042
gene-LOC107276816,0.003047944807853,0.001692835383501,1.80049686907488,0.001314716010515,0.001138676271822,1.15460033992967,0.003835735176691,0.003722686289521,1.03036755675292,0.004152700446879,0.003092273602948,1.34292788416897,0.001002450363854,NA,1.36946820026394
gene-LOC107276820,0.002363053914978,NA,NA,0.000817723252011,NA,NA,0.000822715543698,NA,NA,0.000586551550578,NA,NA,0.000928479133661,NA,NA
gene-LOC107276823,0.000688301120614,0.003672344945088,0.187428232071319,0.000840812497662,0.008408501122302,0.099995526602469,0.000642385036727,0.004929578443623,0.130312367289244,0.000632813069926,0.001281409372336,0.49384145581206,0.000786121672183,0.004139021038077,0.189929373383558
gene-LOC107276826,0.000380103182176,0.004598539351524,0.08265737294394,2.60687084258411E-05,NA,0.043102355565758,0,0.00185611693446,0,0.000732071506132,0.006147046423583,0.119093212526134,0.000345138906036,0.002299984415852,0.15006141070233
gene-LOC107276829,0.001023805277153,NA,1.17657889020626,0,NA,NA,0.001217742429374,0.001657687094109,0.73460331186855,0.001954673856666,NA,12.0321619908481,7.95093562212013E-05,NA,0.16164875392266
gene-LOC107276840,0.013940073706137,0.030497686325932,0.457086270648786,0.016702807283588,0.03500398653284,0.477168715280974,0.015741404627617,0.034490786682055,0.456394479277176,0.016312233386484,0.034264083752589,0.476073824249021,0.005208475374356,0.013510400917313,0.385515974413601
gene-LOC107276850,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0
gene-LOC107276856,0.000972780503219,0.001514057851094,0.642498899573984,0,NA,NA,4.89671898901587E-05,NA,0.330137212762441,0.000121474289825,NA,0.553050180052545,0.000146831782702,NA,0.988515955798824
gene-LOC107276860,0.0008092287971,0.001314689327592,0.615528535994155,4.54085943915147E-05,NA,0.121781657022074,4.53818093804977E-05,NA,0.345815011720726,0.000136144385193,NA,0.532357238671566,0.000359761998228,NA,NA
gene-LOC107276869,0,0.006102382145365,0,0.000111723948267,0.001434046117944,0.077908197560073,0,0.002514650097214,0,0,0.00274714815973,0,0.000111723948267,0.004571404481241,0.024439742474222
gene-LOC107276912,0.001384974230298,0.004923544700458,0.281296162532816,0.000378929611865,0.001202207857015,0.315194755760392,0.001683046812125,0.004578916519897,0.367564423769613,0.000297206566263,0.002577508713997,0.115307686313219,0.000714969023148,NA,NA
gene-LOC107276927,0.001692292359496,0.009513374512625,0.177885602763777,0.001651849158872,0.006124500061848,0.269711673147391,0.001841332027424,0.0058170696859,0.316539448012347,0.002174812945509,0.014152718218644,0.153667508383219,0.003034365177255,0.019617187656978,0.154678908634266
gene-LOC107276950,0.001687937139764,0.003667470294792,0.460245620028847,0.000219020408467,0.001811329175913,0.120916955006874,8.69393987806192E-05,NA,NA,0.001627828886939,0.005226087164067,0.311481388624962,0.001140918163228,NA,NA
gene-LOC107276967,0.006975443932549,0.033140909723188,0.210478348084346,0.001757776200382,0.004482689336465,0.392125366815666,0.004021217619919,0.016108861683564,0.249627670713791,0.004706167049054,0.021469851320043,0.21919886537178,0.006190038816096,0.034791658750734,0.177917323817312
gene-LOC107276971,0.022350102290953,0.031464700119246,0.710323067000461,0.012625791063454,0.004622428762957,NA,0.006013085293565,0.006366474310271,0.944492194661656,0.020914330207017,0.028644840839036,0.730125551213243,0.017694818109413,0.017296710713506,1.02301636435398
gene-LOC107276972,0.000694803840427,0.001753612605947,0.396212845454391,2.70776608141118E-05,NA,NA,0.000990993229081,0.001119159927201,0.885479550326122,0.000106921556549,NA,0.115041669554711,0.000231887385118,NA,1.28413783533808
gene-LOC107277009,0.011863874176064,0.001995420664736,NA,0.008735009983875,0.001036392054552,NA,0.007982543394543,NA,11.5289653994518,0.005947699751454,NA,11.9234367452057,0.007503149273407,0.002128186258861,NA
gene-LOC107277012,0.001757732843177,0.00548153926236,0.320664097992866,0.000260832550936,0.001862295138859,0.140059728178291,0.001065536376606,0.006633904398471,0.160619796819967,0.000796806312119,0.004844263515281,0.164484510309127,0.000925631920776,0.004117117505926,0.224825237424933
gene-LOC107277018,0.001000024354001,0.003028587724642,0.330194943954928,0,NA,0,0.000488424008154,0.00243567780854,0.200528988867624,0.000264969278001,NA,0.344305602146928,0.000933492616175,0.003126537332198,0.298570756396217
gene-LOC107277035,0.010638356944448,0.014286045658038,0.744667712752418,0,NA,NA,0.004621515051182,0.00789698934997,0.585224931473344,0.006096344410206,0.002768730977793,NA,0.0007140206265,0.001276184970468,0.55949618826649
gene-LOC107277037,0.001545537675881,0.00470957967979,0.32816891972625,0.001141733521395,0.002287934456125,0.499023701635484,0.000622195613825,0.002445587839532,0.254415565765822,0.000736312645593,0.002493933005907,0.295241549732541,0.001377625691776,0.003581133335589,0.384689862866879
gene-LOC107277049,9.76594290178717E-05,NA,NA,0,NA,NA,0,NA,NA,0.000192840189873,NA,0.359375,0.000375840076751,NA,NA
gene-LOC107277051,6.42673521850899E-05,NA,0.084079707890557,0,NA,NA,0,0.003106134371957,0,0,0.001080817916261,0,0.000247307279295,0.001480038948393,0.167095115681234
gene-LOC107277054,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
gene-LOC107277055,0.000938727718331,0.006894351994422,0.136158948526277,0.000773476446745,0.003456736894971,0.223759131876818,0.001616021551815,0.004735336754714,0.341268559243737,0.000512034598888,0.002327359807895,0.220006634621189,0.000262819524205,0.00243633523296,0.10787494292649
gene-LOC107277056,0.003402349087202,0.003180552548901,1.06973522206957,0.000600481278699,0.003149396514787,0.1906655055593,0.000989908660303,0.002106611718686,0.4699056079116,0.000944633611706,0.001014807231397,0.930850295977991,0.002798708004845,0.003333057677708,0.839681840360192
gene-LOC107277064,0.002215157678329,0.004074502489529,0.543663351297875,0.002057225550568,0.004113559700909,0.500108349008101,0.002232829832489,0.004005985176583,0.557373463471805,0.001856228656345,0.003892219653555,0.476907477369558,0.00051516870962,0.0012265605209,0.420010835863465
gene-LOC107277065,4.89711967744305E-05,NA,0.328098856522555,0,NA,NA,0,0.002901945966371,0,9.67034056955826E-05,0.001428301530323,0.067705175442688,9.67018271479634E-05,NA,0.215956669316324
gene-LOC107277069,0.008085981389482,0.012207225028257,0.662393080390072,0.007990335880431,0.007621742513162,1.04836077401367,0.004120637753839,0.002205498388616,1.86834766015162,0.011896575823783,0.023742877482731,0.501058720975815,0.001285929613681,0.001929327087555,0.666517161333752
gene-LOC107277076,0.002030699612064,NA,NA,0,NA,NA,0.000281027069872,NA,NA,0.001415732079768,NA,1.77365371474694,0.002577293271469,NA,NA
gene-LOC107277144,0.001466595466886,0.006746186317421,0.217396229199719,3.9742991922067E-05,NA,0.095366599802763,0.004054324604421,0.009145221059065,0.443327129900503,0.005177040338049,0.011085430591258,0.467013012749492,0.000312853927151,0.002883654427608,0.108492170266959
gene-LOC107277145,0.001294064066973,0.005078459776566,0.254814279113682,0.000962587558428,0.003083255163384,0.312198474475631,0.001344331409426,NA,NA,0.000478220065466,NA,0.850749369429472,0.000780947766887,0.002447482991071,0.319081999644648
gene-LOC107277149,0.000908543238488,0.003312738597549,0.274257449458825,0,NA,NA,0.003643385471857,0.006736748906144,0.540822512849432,0.001066449832292,0.004928778646644,0.216372028193713,0,NA,NA
gene-LOC107277154,0.003924291598185,0.003803005752302,1.03189210161197,0.001575967177449,0.0012609552476,1.24982007128992,0.001040571548505,NA,NA,0.002098048814602,0.004904637024083,0.427768416765684,0,NA,NA
gene-LOC107277158,0.000943591809173,0.002594218657038,0.36372871138407,0,NA,NA,0.001819024131024,0.005142853627578,0.353699378350956,0.001453661431945,0.0036676245977,0.396349569925197,0,NA,NA
gene-LOC107277159,0.009256240407784,0.014210309633795,0.651374997893808,0.000781679485154,0.00168080980772,0.465061235104351,0.008782663830867,0.008006725832033,1.09691077415564,0.006165495123797,0.007016328491123,0.878735243311054,0.005504058388081,0.009635202780334,0.571244686133156
gene-LOC107277168,0.0015783082783,0.005288239280427,0.298456290384193,0.000506934102755,0.001708599705299,0.296695651522642,0.003228446762887,0.006688291901749,0.48270123527995,0.002625162415087,0.007454792017485,0.35214428637712,0.000129562590366,NA,0.318159027728287
gene-LOC107277190,0.007895912940906,0.013773917385475,0.573251074471569,0.00149949610729,0.002576413837872,0.5820090255877,0.004878391521243,0.010750030615767,0.453802570021355,0.004559988664938,0.006332111018368,0.720137194643402,0.009859811834745,0.013517058896077,0.729434702515539
gene-LOC107277194,0.00339105012428,0.008474376807017,0.400153332982855,0.001315798802036,0.002338356596157,0.562702371485319,0.004041996952344,0.011495328752998,0.351620822613712,0.004417016355939,0.012216753527349,0.361554020554727,0.002216062964127,0.004781238982338,0.463491361196011
gene-LOC107277261,0.002190884602368,0.002482667770075,0.882471923459402,0,NA,NA,0.000731661618733,NA,1.42879052877882,0.001418523421988,NA,NA,0.000217956979417,NA,0.569459446291306
